YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1974,LOUISIANA,CALDWELL,RICE,0.000268,77.5680213,0.548520889,42.54768,35.0203413
1974,LOUISIANA,CAMERON,RICE,0.0068,57.53797087,0.739471333,42.54768,14.99029087
1974,LOUISIANA,EAST CARROLL,RICE,0.00144,58.61081645,0.931797974,54.61344,3.99737645
1974,LOUISIANA,EVANGELINE,RICE,0.02192,69.85790042,0.695419698,48.58056,21.27734042
1974,LOUISIANA,IBERIA,RICE,0.0022,410.2410281,0.098295971,40.32504,369.9159881
1974,LOUISIANA,JEFFERSON DAVIS,RICE,0.0454,68.99711306,0.690289751,47.628,21.36911306
1974,LOUISIANA,LAFAYETTE,RICE,0.0052,111.0138595,0.411866412,45.72288,65.29097951
1974,LOUISIANA,MOREHOUSE,RICE,0.0124,78.25434933,0.714126697,55.88352,22.37082933
1974,LOUISIANA,NATCHITOCHES,RICE,8.80E-05,113.7375965,0.441645204,50.231664,63.50593252
1974,LOUISIANA,OUACHITA,RICE,0.000508,72.71987344,0.746644864,54.29592,18.42395344
1974,LOUISIANA,RAPIDES,RICE,0.000544,85.08363271,0.57097421,48.58056,36.50307271
1974,LOUISIANA,RICHLAND,RICE,0.00166,61.69179249,0.535275094,33.02208,28.66971249
1974,LOUISIANA,SAINT LANDRY,RICE,0.00952,70.72362802,0.668948714,47.31048,23.41314802
1974,LOUISIANA,SAINT MARTIN,RICE,0.00306,140.6467835,0.293484138,41.2776,99.36918351
1974,LOUISIANA,SAINT MARY,RICE,0.00112,400,0.0928746,37.14984,362.85016
1974,LOUISIANA,VERMILION,RICE,0.05536,55.59340244,0.82245155,45.72288,9.87052244
1974,LOUISIANA,WEST CARROLL,RICE,0.00064,58.40995527,0.880641661,51.43824,6.97171527
1974,MISSISSIPPI,BOLIVAR,RICE,0.017032,69.87829136,0.775189418,54.168912,15.70937936
1974,MISSISSIPPI,COAHOMA,RICE,0.002104,80.87677424,0.673696899,54.486432,26.39034224
1974,MISSISSIPPI,HUMPHREYS,RICE,0.00208,72.71326539,0.583396603,42.420672,30.29259339
1974,MISSISSIPPI,LEFLORE,RICE,0.00556,77.92057534,0.704960914,54.93096,22.98961534
1974,MISSISSIPPI,QUITMAN,RICE,0.000872,87.4263479,0.624679417,54.61344,32.8129079
1974,MISSISSIPPI,SHARKEY,RICE,0.00128,115.4070881,0.462219096,53.34336,62.06372813
1974,MISSISSIPPI,SUNFLOWER,RICE,0.0038,50.26438411,1.005666038,50.549184,-0.28479989
1974,MISSISSIPPI,TALLAHATCHIE,RICE,0.001308,104.1791286,0.415723654,43.309728,60.86940056
1974,MISSISSIPPI,TUNICA,RICE,0.00262,83.55135752,0.632369474,52.835328,30.71602952
1974,MISSISSIPPI,WASHINGTON,RICE,0.007304,93.64386225,0.584559913,54.740448,38.90341425
1974,MISSOURI,BUTLER,RICE,0.00318,140.9429974,0.367210581,51.75576,89.18723737
1974,MISSOURI,NEW MADRID,RICE,5.00E-05,112.2025068,0.407503195,45.72288,66.47962675
1974,MISSOURI,PEMISCOT,RICE,0.00023,89.03636665,0.420809624,37.46736,51.56900665
1974,MISSOURI,RIPLEY,RICE,0.00036,87.95051668,0.537199527,47.246976,40.70354068
1974,MISSOURI,SCOTT,RICE,0.00012,97.95102114,0.400664246,39.245472,58.70554914
1974,MISSOURI,STODDARD,RICE,0.00206,154.2595168,0.310810775,47.94552,106.3139968
1974,TEXAS,AUSTIN,RICE,0.001444,288.2958878,0.25454828,73.3852224,214.9106654
