YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1970,COLORADO,MONTROSE,SORGHUM,4.00E-05,22.63871506,2.514206299,56.9184,-34.27968494
1970,COLORADO,MORGAN,SORGHUM,0.00164,18.54295448,0.916876543,17.0016,1.54135448
1970,COLORADO,OTERO,SORGHUM,0.00164,10.88921968,5.159157557,56.1792,-45.28998032
1970,COLORADO,PHILLIPS,SORGHUM,0.00348,31.51035502,0.668580217,21.0672,10.44315502
1970,COLORADO,PROWERS,SORGHUM,0.0326,15.14464341,2.562490179,38.808,-23.66335659
1970,COLORADO,PUEBLO,SORGHUM,0.0052,12.38624187,1.879892242,23.2848,-10.89855813
1970,COLORADO,RIO BLANCO,SORGHUM,4.00E-05,44.65476137,1.075988283,48.048,-3.39323863
1970,COLORADO,ROUTT,SORGHUM,0.00012,2.57227875,18.67915754,48.048,-45.47572125
1970,COLORADO,SEDGWICK,SORGHUM,0.00136,26.62320411,0.874605472,23.2848,3.33840411
1970,COLORADO,WASHINGTON,SORGHUM,0.0062,32.58948909,0.555712916,18.1104,14.47908909
1970,COLORADO,WELD,SORGHUM,0.00252,15.9520292,1.506015297,24.024,-8.0719708
1970,COLORADO,YUMA,SORGHUM,0.0168,30.37682862,0.644859944,19.5888,10.78802862
1970,GEORGIA,BAKER,SORGHUM,0.00022,91.72684492,0.249819996,22.9152,68.81164492
1970,GEORGIA,BROOKS,SORGHUM,0.00168,65.00621184,0.343410874,22.32384,42.68237184
1970,GEORGIA,CALHOUN,SORGHUM,0.000416,94.91222238,0.228974514,21.73248,73.17974238
1970,GEORGIA,CLAY,SORGHUM,0.000132,55.61375113,0.424004487,23.58048,32.03327113
1970,GEORGIA,COLQUITT,SORGHUM,0.000628,85.62751122,0.303009157,25.94592,59.68159122
1970,GEORGIA,CRISP,SORGHUM,0.000484,56.73174151,0.393498232,22.32384,34.40790151
1970,GEORGIA,DECATUR,SORGHUM,0.000268,87.35810333,0.269928937,23.58048,63.77762333
1970,GEORGIA,DODGE,SORGHUM,0.000176,53.40254849,0.337745679,18.03648,35.36606849
1970,GEORGIA,DOOLY,SORGHUM,0.000164,75.64512488,0.302930295,22.9152,52.72992488
1970,GEORGIA,DOUGHERTY,SORGHUM,0.000176,99.11510167,0.249097056,24.68928,74.42582167
1970,GEORGIA,EARLY,SORGHUM,0.000468,76.98712682,0.282287194,21.73248,55.25464682
1970,GEORGIA,ELBERT,SORGHUM,0.000164,85.50205705,0.289621102,24.7632,60.73885705
1970,GEORGIA,FORSYTH,SORGHUM,0.000232,512.4962112,0.042405153,21.73248,490.7637312
1970,GEORGIA,GRADY,SORGHUM,0.000336,82.75090606,0.292103629,24.17184,58.57906606
1970,GEORGIA,GREENE,SORGHUM,0.000324,309.6438557,0.060397646,18.70176,290.9420957
1970,GEORGIA,HART,SORGHUM,0.00012,91.14760041,0.254651575,23.21088,67.93672041
1970,GEORGIA,HOUSTON,SORGHUM,0.000144,80.77111803,0.269062513,21.73248,59.03863803
1970,GEORGIA,IRWIN,SORGHUM,0.000148,79.151472,0.29044463,22.98912,56.162352
1970,GEORGIA,JEFF DAVIS,SORGHUM,0.000128,48.37143003,0.424832592,20.54976,27.82167003
1970,GEORGIA,JEFFERSON,SORGHUM,0.000236,76.43541714,0.260147465,19.88448,56.55093714
1970,GEORGIA,JENKINS,SORGHUM,0.000392,63.31650674,0.315216379,19.9584,43.35810674
1970,GEORGIA,JONES,SORGHUM,0.000156,161.9456375,0.115481715,18.70176,143.2438775
1970,GEORGIA,LEE,SORGHUM,0.000672,80.28860393,0.27067951,21.73248,58.55612393
1970,GEORGIA,MACON,SORGHUM,6.00E-04,84.85039513,0.281391265,23.87616,60.97423513
1970,GEORGIA,MILLER,SORGHUM,0.000672,65.22938463,0.333170091,21.73248,43.49690463
1970,GEORGIA,MITCHELL,SORGHUM,0.000228,104.7120671,0.24213599,25.35456,79.35750709
1970,GEORGIA,MONROE,SORGHUM,0.000636,93.19380735,0.207021481,19.29312,73.90068735
1970,GEORGIA,MORGAN,SORGHUM,0.000336,116.2354751,0.150720251,17.51904,98.71643513
1970,GEORGIA,NEWTON,SORGHUM,0.000232,174.1036906,0.110813963,19.29312,154.8105706
1970,GEORGIA,OCONEE,SORGHUM,0.000184,535.7847507,0.03725078,19.9584,515.8263507
1970,GEORGIA,OGLETHORPE,SORGHUM,0.000556,523.3276456,0.042657483,22.32384,501.0038056
1970,GEORGIA,PEACH,SORGHUM,2.00E-04,113.9888908,0.175090747,19.9584,94.03049082
1970,GEORGIA,PULASKI,SORGHUM,0.000256,97.83504124,0.19115605,18.70176,79.13328124
1970,GEORGIA,QUITMAN,SORGHUM,0.000124,38.50936103,0.564342784,21.73248,16.77688103
1970,GEORGIA,RANDOLPH,SORGHUM,0.000168,79.4487584,0.280984127,22.32384,57.1249184
1970,GEORGIA,SEMINOLE,SORGHUM,0.00038,77.86484827,0.286699846,22.32384,55.54100827
1970,GEORGIA,SUMTER,SORGHUM,0.001412,77.96630373,0.317614133,24.7632,53.20310373
1970,GEORGIA,TALIAFERRO,SORGHUM,0.000144,451.4323131,0.04273757,19.29312,432.1391931
